#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9419 keV Jpi=3- l=3 n=1 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       4.105    
   1.000       4.113    
   2.000       4.135    
   3.000       4.171    
   4.000       4.219    
   5.000       4.276    
   6.000       4.338    
   7.000       4.404    
   8.000       4.469    
   9.000       4.531    
   10.00       4.585    
   11.00       4.628    
   12.00       4.654    
   13.00       4.662    
   14.00       4.647    
   15.00       4.606    
   16.00       4.539    
   17.00       4.443    
   18.00       4.319    
   19.00       4.168    
   20.00       3.990    
   21.00       3.788    
   22.00       3.566    
   23.00       3.327    
   24.00       3.077    
   25.00       2.822    
   26.00       2.566    
   27.00       2.316    
   28.00       2.076    
   29.00       1.851    
   30.00       1.643    
   31.00       1.456    
   32.00       1.290    
   33.00       1.148    
   34.00       1.029    
   35.00      0.9326    
   36.00      0.8570    
   37.00      0.8001    
   38.00      0.7589    
   39.00      0.7305    
   40.00      0.7115    
   41.00      0.6988    
   42.00      0.6899    
   43.00      0.6822    
   44.00      0.6740    
   45.00      0.6637    
   46.00      0.6501    
   47.00      0.6325    
   48.00      0.6105    
   49.00      0.5841    
   50.00      0.5537    
   51.00      0.5200    
   52.00      0.4837    
   53.00      0.4461    
   54.00      0.4081    
   55.00      0.3707    
   56.00      0.3347    
   57.00      0.3007    
   58.00      0.2692    
   59.00      0.2406    
   60.00      0.2151    
   61.00      0.1927    
   62.00      0.1734    
   63.00      0.1571    
   64.00      0.1435    
   65.00      0.1325    
   66.00      0.1236    
   67.00      0.1164    
   68.00      0.1106    
   69.00      0.1058    
   70.00      0.1018    
   71.00      0.9827E-01
   72.00      0.9510E-01
   73.00      0.9213E-01
   74.00      0.8928E-01
   75.00      0.8649E-01
   76.00      0.8373E-01
   77.00      0.8099E-01
   78.00      0.7828E-01
   79.00      0.7563E-01
   80.00      0.7307E-01
 END
