#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 6285 keV Jpi=3- l=3 n=2 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       5.120    
   1.000       5.148    
   2.000       5.232    
   3.000       5.370    
   4.000       5.560    
   5.000       5.801    
   6.000       6.088    
   7.000       6.418    
   8.000       6.787    
   9.000       7.190    
   10.00       7.617    
   11.00       8.061    
   12.00       8.507    
   13.00       8.941    
   14.00       9.344    
   15.00       9.695    
   16.00       9.975    
   17.00       10.16    
   18.00       10.24    
   19.00       10.20    
   20.00       10.02    
   21.00       9.720    
   22.00       9.291    
   23.00       8.748    
   24.00       8.109    
   25.00       7.397    
   26.00       6.635    
   27.00       5.852    
   28.00       5.074    
   29.00       4.328    
   30.00       3.636    
   31.00       3.016    
   32.00       2.482    
   33.00       2.041    
   34.00       1.695    
   35.00       1.441    
   36.00       1.271    
   37.00       1.174    
   38.00       1.135    
   39.00       1.141    
   40.00       1.176    
   41.00       1.226    
   42.00       1.280    
   43.00       1.327    
   44.00       1.360    
   45.00       1.373    
   46.00       1.364    
   47.00       1.333    
   48.00       1.280    
   49.00       1.209    
   50.00       1.124    
   51.00       1.029    
   52.00      0.9298    
   53.00      0.8302    
   54.00      0.7345    
   55.00      0.6460    
   56.00      0.5671    
   57.00      0.4993    
   58.00      0.4431    
   59.00      0.3984    
   60.00      0.3644    
   61.00      0.3396    
   62.00      0.3224    
   63.00      0.3111    
   64.00      0.3038    
   65.00      0.2989    
   66.00      0.2949    
   67.00      0.2906    
   68.00      0.2852    
   69.00      0.2781    
   70.00      0.2690    
   71.00      0.2580    
   72.00      0.2454    
   73.00      0.2315    
   74.00      0.2168    
   75.00      0.2020    
   76.00      0.1876    
   77.00      0.1741    
   78.00      0.1619    
   79.00      0.1513    
   80.00      0.1427    
 END
