#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9605 keV Jpi=1- l=1 n=3 j=1/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       16.64    
   1.000       16.58    
   2.000       16.39    
   3.000       16.08    
   4.000       15.65    
   5.000       15.09    
   6.000       14.42    
   7.000       13.63    
   8.000       12.75    
   9.000       11.77    
   10.00       10.73    
   11.00       9.656    
   12.00       8.566    
   13.00       7.498    
   14.00       6.483    
   15.00       5.549    
   16.00       4.721    
   17.00       4.014    
   18.00       3.437    
   19.00       2.991    
   20.00       2.668    
   21.00       2.454    
   22.00       2.332    
   23.00       2.281    
   24.00       2.278    
   25.00       2.304    
   26.00       2.339    
   27.00       2.366    
   28.00       2.376    
   29.00       2.358    
   30.00       2.309    
   31.00       2.229    
   32.00       2.120    
   33.00       1.987    
   34.00       1.838    
   35.00       1.679    
   36.00       1.518    
   37.00       1.361    
   38.00       1.214    
   39.00       1.080    
   40.00      0.9629    
   41.00      0.8631    
   42.00      0.7806    
   43.00      0.7147    
   44.00      0.6634    
   45.00      0.6244    
   46.00      0.5951    
   47.00      0.5730    
   48.00      0.5554    
   49.00      0.5403    
   50.00      0.5259    
   51.00      0.5109    
   52.00      0.4947    
   53.00      0.4769    
   54.00      0.4575    
   55.00      0.4369    
   56.00      0.4155    
   57.00      0.3939    
   58.00      0.3726    
   59.00      0.3522    
   60.00      0.3330    
   61.00      0.3155    
   62.00      0.2997    
   63.00      0.2858    
   64.00      0.2736    
   65.00      0.2630    
   66.00      0.2536    
   67.00      0.2452    
   68.00      0.2372    
   69.00      0.2294    
   70.00      0.2213    
   71.00      0.2128    
   72.00      0.2037    
   73.00      0.1938    
   74.00      0.1832    
   75.00      0.1719    
   76.00      0.1599    
   77.00      0.1475    
   78.00      0.1348    
   79.00      0.1221    
   80.00      0.1096    
 END
