#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9669 keV Jpi=3- l=1 n=2 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       17.36    
   1.000       17.31    
   2.000       17.18    
   3.000       16.95    
   4.000       16.62    
   5.000       16.18    
   6.000       15.63    
   7.000       14.97    
   8.000       14.19    
   9.000       13.32    
   10.00       12.38    
   11.00       11.38    
   12.00       10.37    
   13.00       9.360    
   14.00       8.399    
   15.00       7.512    
   16.00       6.724    
   17.00       6.052    
   18.00       5.506    
   19.00       5.088    
   20.00       4.789    
   21.00       4.596    
   22.00       4.488    
   23.00       4.441    
   24.00       4.431    
   25.00       4.435    
   26.00       4.431    
   27.00       4.402    
   28.00       4.335    
   29.00       4.225    
   30.00       4.068    
   31.00       3.867    
   32.00       3.627    
   33.00       3.358    
   34.00       3.069    
   35.00       2.771    
   36.00       2.475    
   37.00       2.190    
   38.00       1.924    
   39.00       1.683    
   40.00       1.471    
   41.00       1.289    
   42.00       1.138    
   43.00       1.017    
   44.00      0.9221    
   45.00      0.8503    
   46.00      0.7976    
   47.00      0.7600    
   48.00      0.7335    
   49.00      0.7146    
   50.00      0.7001    
   51.00      0.6877    
   52.00      0.6756    
   53.00      0.6625    
   54.00      0.6478    
   55.00      0.6313    
   56.00      0.6133    
   57.00      0.5939    
   58.00      0.5739    
   59.00      0.5538    
   60.00      0.5340    
   61.00      0.5151    
   62.00      0.4974    
   63.00      0.4812    
   64.00      0.4664    
   65.00      0.4531    
   66.00      0.4410    
   67.00      0.4300    
   68.00      0.4196    
   69.00      0.4095    
   70.00      0.3995    
   71.00      0.3891    
   72.00      0.3781    
   73.00      0.3663    
   74.00      0.3536    
   75.00      0.3399    
   76.00      0.3253    
   77.00      0.3098    
   78.00      0.2935    
   79.00      0.2767    
   80.00      0.2596    
 END
