#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 7532 keV Jpi=2- l=1 n=2 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       25.17    
   1.000       25.24    
   2.000       25.43    
   3.000       25.70    
   4.000       25.98    
   5.000       26.17    
   6.000       26.18    
   7.000       25.93    
   8.000       25.34    
   9.000       24.39    
   10.00       23.06    
   11.00       21.40    
   12.00       19.47    
   13.00       17.36    
   14.00       15.18    
   15.00       13.05    
   16.00       11.06    
   17.00       9.301    
   18.00       7.825    
   19.00       6.664    
   20.00       5.817    
   21.00       5.260    
   22.00       4.952    
   23.00       4.837    
   24.00       4.853    
   25.00       4.942    
   26.00       5.046    
   27.00       5.121    
   28.00       5.132    
   29.00       5.057    
   30.00       4.890    
   31.00       4.635    
   32.00       4.304    
   33.00       3.918    
   34.00       3.498    
   35.00       3.069    
   36.00       2.651    
   37.00       2.262    
   38.00       1.915    
   39.00       1.620    
   40.00       1.380    
   41.00       1.195    
   42.00       1.062    
   43.00      0.9730    
   44.00      0.9207    
   45.00      0.8954    
   46.00      0.8878    
   47.00      0.8895    
   48.00      0.8931    
   49.00      0.8935    
   50.00      0.8870    
   51.00      0.8717    
   52.00      0.8469    
   53.00      0.8134    
   54.00      0.7727    
   55.00      0.7267    
   56.00      0.6779    
   57.00      0.6287    
   58.00      0.5815    
   59.00      0.5383    
   60.00      0.5006    
   61.00      0.4693    
   62.00      0.4449    
   63.00      0.4271    
   64.00      0.4152    
   65.00      0.4084    
   66.00      0.4054    
   67.00      0.4050    
   68.00      0.4060    
   69.00      0.4073    
   70.00      0.4078    
   71.00      0.4067    
   72.00      0.4031    
   73.00      0.3967    
   74.00      0.3871    
   75.00      0.3744    
   76.00      0.3587    
   77.00      0.3404    
   78.00      0.3201    
   79.00      0.2984    
   80.00      0.2759    
 END
