#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 8271 keV Jpi=3- l=3 n=2 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       11.66    
   1.000       11.70    
   2.000       11.81    
   3.000       11.99    
   4.000       12.23    
   5.000       12.52    
   6.000       12.85    
   7.000       13.21    
   8.000       13.58    
   9.000       13.94    
   10.00       14.28    
   11.00       14.57    
   12.00       14.80    
   13.00       14.96    
   14.00       15.04    
   15.00       15.01    
   16.00       14.88    
   17.00       14.64    
   18.00       14.27    
   19.00       13.79    
   20.00       13.20    
   21.00       12.49    
   22.00       11.70    
   23.00       10.83    
   24.00       9.919    
   25.00       8.978    
   26.00       8.037    
   27.00       7.121    
   28.00       6.248    
   29.00       5.438    
   30.00       4.702    
   31.00       4.052    
   32.00       3.491    
   33.00       3.022    
   34.00       2.643    
   35.00       2.350    
   36.00       2.135    
   37.00       1.987    
   38.00       1.896    
   39.00       1.847    
   40.00       1.827    
   41.00       1.825    
   42.00       1.828    
   43.00       1.828    
   44.00       1.819    
   45.00       1.796    
   46.00       1.757    
   47.00       1.701    
   48.00       1.629    
   49.00       1.542    
   50.00       1.443    
   51.00       1.334    
   52.00       1.220    
   53.00       1.103    
   54.00      0.9878    
   55.00      0.8772    
   56.00      0.7743    
   57.00      0.6810    
   58.00      0.5988    
   59.00      0.5280    
   60.00      0.4687    
   61.00      0.4202    
   62.00      0.3814    
   63.00      0.3510    
   64.00      0.3276    
   65.00      0.3097    
   66.00      0.2960    
   67.00      0.2851    
   68.00      0.2760    
   69.00      0.2675    
   70.00      0.2591    
   71.00      0.2502    
   72.00      0.2405    
   73.00      0.2300    
   74.00      0.2187    
   75.00      0.2070    
   76.00      0.1953    
   77.00      0.1838    
   78.00      0.1730    
   79.00      0.1632    
   80.00      0.1547    
 END
