#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 6931 keV Jpi=3- l=1 n=2 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       33.02    
   1.000       33.23    
   2.000       33.83    
   3.000       34.72    
   4.000       35.74    
   5.000       36.71    
   6.000       37.42    
   7.000       37.70    
   8.000       37.40    
   9.000       36.42    
   10.00       34.75    
   11.00       32.44    
   12.00       29.59    
   13.00       26.35    
   14.00       22.93    
   15.00       19.51    
   16.00       16.28    
   17.00       13.39    
   18.00       10.96    
   19.00       9.044    
   20.00       7.657    
   21.00       6.763    
   22.00       6.295    
   23.00       6.161    
   24.00       6.256    
   25.00       6.478    
   26.00       6.730    
   27.00       6.935    
   28.00       7.035    
   29.00       6.996    
   30.00       6.804    
   31.00       6.465    
   32.00       6.003    
   33.00       5.447    
   34.00       4.837    
   35.00       4.209    
   36.00       3.599    
   37.00       3.036    
   38.00       2.541    
   39.00       2.127    
   40.00       1.801    
   41.00       1.560    
   42.00       1.398    
   43.00       1.302    
   44.00       1.257    
   45.00       1.249    
   46.00       1.263    
   47.00       1.286    
   48.00       1.305    
   49.00       1.314    
   50.00       1.307    
   51.00       1.283    
   52.00       1.240    
   53.00       1.182    
   54.00       1.111    
   55.00       1.033    
   56.00      0.9504    
   57.00      0.8694    
   58.00      0.7934    
   59.00      0.7257    
   60.00      0.6686    
   61.00      0.6234    
   62.00      0.5904    
   63.00      0.5688    
   64.00      0.5574    
   65.00      0.5543    
   66.00      0.5574    
   67.00      0.5643    
   68.00      0.5729    
   69.00      0.5811    
   70.00      0.5870    
   71.00      0.5893    
   72.00      0.5869    
   73.00      0.5791    
   74.00      0.5657    
   75.00      0.5468    
   76.00      0.5230    
   77.00      0.4950    
   78.00      0.4637    
   79.00      0.4302    
   80.00      0.3953    
 END
