#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 7658 keV Jpi=4- l=3 n=1 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       5.213    
   1.000       5.221    
   2.000       5.243    
   3.000       5.281    
   4.000       5.332    
   5.000       5.398    
   6.000       5.476    
   7.000       5.566    
   8.000       5.665    
   9.000       5.771    
   10.00       5.881    
   11.00       5.988    
   12.00       6.089    
   13.00       6.177    
   14.00       6.246    
   15.00       6.289    
   16.00       6.299    
   17.00       6.270    
   18.00       6.197    
   19.00       6.074    
   20.00       5.900    
   21.00       5.675    
   22.00       5.401    
   23.00       5.084    
   24.00       4.732    
   25.00       4.354    
   26.00       3.960    
   27.00       3.562    
   28.00       3.171    
   29.00       2.797    
   30.00       2.447    
   31.00       2.128    
   32.00       1.846    
   33.00       1.604    
   34.00       1.401    
   35.00       1.239    
   36.00       1.113    
   37.00       1.020    
   38.00      0.9553    
   39.00      0.9131    
   40.00      0.8875    
   41.00      0.8728    
   42.00      0.8638    
   43.00      0.8561    
   44.00      0.8463    
   45.00      0.8319    
   46.00      0.8113    
   47.00      0.7838    
   48.00      0.7494    
   49.00      0.7087    
   50.00      0.6627    
   51.00      0.6128    
   52.00      0.5607    
   53.00      0.5079    
   54.00      0.4562    
   55.00      0.4068    
   56.00      0.3610    
   57.00      0.3197    
   58.00      0.2834    
   59.00      0.2523    
   60.00      0.2263    
   61.00      0.2051    
   62.00      0.1880    
   63.00      0.1747    
   64.00      0.1643    
   65.00      0.1562    
   66.00      0.1497    
   67.00      0.1444    
   68.00      0.1396    
   69.00      0.1351    
   70.00      0.1305    
   71.00      0.1257    
   72.00      0.1207    
   73.00      0.1154    
   74.00      0.1101    
   75.00      0.1047    
   76.00      0.9963E-01
   77.00      0.9493E-01
   78.00      0.9078E-01
   79.00      0.8733E-01
   80.00      0.8465E-01
 END
