#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 6285 keV Jpi=3- l=1 n=3 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       51.86    
   1.000       52.46    
   2.000       54.17    
   3.000       56.76    
   4.000       59.83    
   5.000       62.93    
   6.000       65.57    
   7.000       67.30    
   8.000       67.76    
   9.000       66.72    
   10.00       64.10    
   11.00       60.01    
   12.00       54.67    
   13.00       48.43    
   14.00       41.70    
   15.00       34.92    
   16.00       28.49    
   17.00       22.75    
   18.00       17.94    
   19.00       14.19    
   20.00       11.55    
   21.00       9.933    
   22.00       9.205    
   23.00       9.165    
   24.00       9.588    
   25.00       10.25    
   26.00       10.94    
   27.00       11.49    
   28.00       11.80    
   29.00       11.78    
   30.00       11.42    
   31.00       10.75    
   32.00       9.816    
   33.00       8.698    
   34.00       7.480    
   35.00       6.245    
   36.00       5.069    
   37.00       4.013    
   38.00       3.122    
   39.00       2.424    
   40.00       1.926    
   41.00       1.621    
   42.00       1.488    
   43.00       1.499    
   44.00       1.616    
   45.00       1.803    
   46.00       2.022    
   47.00       2.243    
   48.00       2.438    
   49.00       2.590    
   50.00       2.686    
   51.00       2.720    
   52.00       2.693    
   53.00       2.610    
   54.00       2.480    
   55.00       2.311    
   56.00       2.117    
   57.00       1.907    
   58.00       1.694    
   59.00       1.487    
   60.00       1.293    
   61.00       1.119    
   62.00      0.9666    
   63.00      0.8388    
   64.00      0.7351    
   65.00      0.6539    
   66.00      0.5927    
   67.00      0.5484    
   68.00      0.5175    
   69.00      0.4968    
   70.00      0.4830    
   71.00      0.4735    
   72.00      0.4660    
   73.00      0.4588    
   74.00      0.4507    
   75.00      0.4408    
   76.00      0.4290    
   77.00      0.4151    
   78.00      0.3996    
   79.00      0.3828    
   80.00      0.3652    
 END
