#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9136 keV Jpi=2- l=3 n=1 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       3.269    
   1.000       3.272    
   2.000       3.281    
   3.000       3.296    
   4.000       3.316    
   5.000       3.340    
   6.000       3.367    
   7.000       3.395    
   8.000       3.422    
   9.000       3.447    
   10.00       3.466    
   11.00       3.478    
   12.00       3.480    
   13.00       3.471    
   14.00       3.448    
   15.00       3.410    
   16.00       3.354    
   17.00       3.281    
   18.00       3.190    
   19.00       3.080    
   20.00       2.953    
   21.00       2.810    
   22.00       2.653    
   23.00       2.484    
   24.00       2.307    
   25.00       2.125    
   26.00       1.942    
   27.00       1.761    
   28.00       1.585    
   29.00       1.419    
   30.00       1.265    
   31.00       1.125    
   32.00      0.9997    
   33.00      0.8910    
   34.00      0.7988    
   35.00      0.7224    
   36.00      0.6608    
   37.00      0.6125    
   38.00      0.5756    
   39.00      0.5480    
   40.00      0.5278    
   41.00      0.5128    
   42.00      0.5011    
   43.00      0.4909    
   44.00      0.4807    
   45.00      0.4695    
   46.00      0.4563    
   47.00      0.4407    
   48.00      0.4224    
   49.00      0.4015    
   50.00      0.3784    
   51.00      0.3535    
   52.00      0.3273    
   53.00      0.3007    
   54.00      0.2740    
   55.00      0.2481    
   56.00      0.2233    
   57.00      0.2001    
   58.00      0.1789    
   59.00      0.1598    
   60.00      0.1429    
   61.00      0.1283    
   62.00      0.1159    
   63.00      0.1054    
   64.00      0.9683E-01
   65.00      0.8977E-01
   66.00      0.8401E-01
   67.00      0.7928E-01
   68.00      0.7533E-01
   69.00      0.7195E-01
   70.00      0.6896E-01
   71.00      0.6621E-01
   72.00      0.6360E-01
   73.00      0.6106E-01
   74.00      0.5856E-01
   75.00      0.5609E-01
   76.00      0.5368E-01
   77.00      0.5135E-01
   78.00      0.4916E-01
   79.00      0.4715E-01
   80.00      0.4536E-01
 END
