#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 8995 keV Jpi=1- l=1 n=3 j=1/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       22.17    
   1.000       22.11    
   2.000       21.91    
   3.000       21.58    
   4.000       21.10    
   5.000       20.47    
   6.000       19.67    
   7.000       18.71    
   8.000       17.58    
   9.000       16.31    
   10.00       14.93    
   11.00       13.46    
   12.00       11.95    
   13.00       10.46    
   14.00       9.018    
   15.00       7.685    
   16.00       6.497    
   17.00       5.479    
   18.00       4.647    
   19.00       4.004    
   20.00       3.541    
   21.00       3.239    
   22.00       3.070    
   23.00       3.004    
   24.00       3.009    
   25.00       3.053    
   26.00       3.106    
   27.00       3.147    
   28.00       3.157    
   29.00       3.126    
   30.00       3.048    
   31.00       2.924    
   32.00       2.759    
   33.00       2.563    
   34.00       2.345    
   35.00       2.117    
   36.00       1.889    
   37.00       1.671    
   38.00       1.470    
   39.00       1.292    
   40.00       1.139    
   41.00       1.013    
   42.00      0.9124    
   43.00      0.8355    
   44.00      0.7787    
   45.00      0.7382    
   46.00      0.7098    
   47.00      0.6894    
   48.00      0.6735    
   49.00      0.6591    
   50.00      0.6440    
   51.00      0.6267    
   52.00      0.6064    
   53.00      0.5831    
   54.00      0.5570    
   55.00      0.5288    
   56.00      0.4995    
   57.00      0.4701    
   58.00      0.4414    
   59.00      0.4144    
   60.00      0.3896    
   61.00      0.3675    
   62.00      0.3483    
   63.00      0.3319    
   64.00      0.3181    
   65.00      0.3065    
   66.00      0.2965    
   67.00      0.2877    
   68.00      0.2793    
   69.00      0.2709    
   70.00      0.2621    
   71.00      0.2523    
   72.00      0.2415    
   73.00      0.2294    
   74.00      0.2161    
   75.00      0.2016    
   76.00      0.1862    
   77.00      0.1702    
   78.00      0.1539    
   79.00      0.1377    
   80.00      0.1219    
 END
