#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 6582 keV Jpi=3- l=1 n=3 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       55.23    
   1.000       55.72    
   2.000       57.12    
   3.000       59.21    
   4.000       61.66    
   5.000       64.06    
   6.000       65.99    
   7.000       67.07    
   8.000       66.99    
   9.000       65.56    
   10.00       62.73    
   11.00       58.58    
   12.00       53.33    
   13.00       47.29    
   14.00       40.84    
   15.00       34.36    
   16.00       28.23    
   17.00       22.76    
   18.00       18.17    
   19.00       14.59    
   20.00       12.04    
   21.00       10.46    
   22.00       9.708    
   23.00       9.595    
   24.00       9.914    
   25.00       10.45    
   26.00       11.03    
   27.00       11.49    
   28.00       11.72    
   29.00       11.66    
   30.00       11.30    
   31.00       10.64    
   32.00       9.739    
   33.00       8.665    
   34.00       7.492    
   35.00       6.300    
   36.00       5.161    
   37.00       4.134    
   38.00       3.262    
   39.00       2.572    
   40.00       2.072    
   41.00       1.755    
   42.00       1.603    
   43.00       1.588    
   44.00       1.677    
   45.00       1.836    
   46.00       2.031    
   47.00       2.233    
   48.00       2.416    
   49.00       2.561    
   50.00       2.656    
   51.00       2.694    
   52.00       2.674    
   53.00       2.600    
   54.00       2.478    
   55.00       2.319    
   56.00       2.133    
   57.00       1.932    
   58.00       1.726    
   59.00       1.524    
   60.00       1.333    
   61.00       1.160    
   62.00       1.006    
   63.00      0.8753    
   64.00      0.7668    
   65.00      0.6798    
   66.00      0.6123    
   67.00      0.5619    
   68.00      0.5254    
   69.00      0.4999    
   70.00      0.4823    
   71.00      0.4699    
   72.00      0.4604    
   73.00      0.4520    
   74.00      0.4434    
   75.00      0.4339    
   76.00      0.4229    
   77.00      0.4105    
   78.00      0.3967    
   79.00      0.3819    
   80.00      0.3665    
 END
