#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 6950 keV Jpi=1- l=1 n=2 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       14.19    
   1.000       14.28    
   2.000       14.53    
   3.000       14.91    
   4.000       15.33    
   5.000       15.74    
   6.000       16.04    
   7.000       16.15    
   8.000       16.01    
   9.000       15.59    
   10.00       14.87    
   11.00       13.87    
   12.00       12.65    
   13.00       11.27    
   14.00       9.808    
   15.00       8.347    
   16.00       6.968    
   17.00       5.737    
   18.00       4.699    
   19.00       3.882    
   20.00       3.290    
   21.00       2.908    
   22.00       2.708    
   23.00       2.650    
   24.00       2.690    
   25.00       2.783    
   26.00       2.890    
   27.00       2.976    
   28.00       3.018    
   29.00       3.000    
   30.00       2.917    
   31.00       2.772    
   32.00       2.574    
   33.00       2.336    
   34.00       2.075    
   35.00       1.806    
   36.00       1.545    
   37.00       1.303    
   38.00       1.091    
   39.00      0.9140    
   40.00      0.7739    
   41.00      0.6704    
   42.00      0.6003    
   43.00      0.5586    
   44.00      0.5392    
   45.00      0.5355    
   46.00      0.5411    
   47.00      0.5504    
   48.00      0.5586    
   49.00      0.5623    
   50.00      0.5594    
   51.00      0.5489    
   52.00      0.5308    
   53.00      0.5060    
   54.00      0.4759    
   55.00      0.4424    
   56.00      0.4074    
   57.00      0.3728    
   58.00      0.3404    
   59.00      0.3115    
   60.00      0.2871    
   61.00      0.2677    
   62.00      0.2535    
   63.00      0.2442    
   64.00      0.2392    
   65.00      0.2378    
   66.00      0.2390    
   67.00      0.2419    
   68.00      0.2455    
   69.00      0.2489    
   70.00      0.2514    
   71.00      0.2524    
   72.00      0.2513    
   73.00      0.2479    
   74.00      0.2422    
   75.00      0.2341    
   76.00      0.2239    
   77.00      0.2120    
   78.00      0.1986    
   79.00      0.1842    
   80.00      0.1694    
 END
