#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 8425 keV Jpi=2- l=3 n=2 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       9.286    
   1.000       9.304    
   2.000       9.355    
   3.000       9.439    
   4.000       9.550    
   5.000       9.684    
   6.000       9.833    
   7.000       9.990    
   8.000       10.15    
   9.000       10.29    
   10.00       10.41    
   11.00       10.51    
   12.00       10.56    
   13.00       10.56    
   14.00       10.50    
   15.00       10.38    
   16.00       10.20    
   17.00       9.961    
   18.00       9.656    
   19.00       9.291    
   20.00       8.869    
   21.00       8.396    
   22.00       7.877    
   23.00       7.322    
   24.00       6.740    
   25.00       6.144    
   26.00       5.548    
   27.00       4.965    
   28.00       4.410    
   29.00       3.892    
   30.00       3.422    
   31.00       3.004    
   32.00       2.643    
   33.00       2.337    
   34.00       2.086    
   35.00       1.885    
   36.00       1.729    
   37.00       1.612    
   38.00       1.528    
   39.00       1.469    
   40.00       1.430    
   41.00       1.402    
   42.00       1.380    
   43.00       1.358    
   44.00       1.330    
   45.00       1.295    
   46.00       1.249    
   47.00       1.192    
   48.00       1.126    
   49.00       1.051    
   50.00      0.9701    
   51.00      0.8860    
   52.00      0.8010    
   53.00      0.7174    
   54.00      0.6374    
   55.00      0.5625    
   56.00      0.4942    
   57.00      0.4334    
   58.00      0.3807    
   59.00      0.3364    
   60.00      0.3005    
   61.00      0.2724    
   62.00      0.2515    
   63.00      0.2368    
   64.00      0.2272    
   65.00      0.2214    
   66.00      0.2182    
   67.00      0.2166    
   68.00      0.2155    
   69.00      0.2141    
   70.00      0.2120    
   71.00      0.2088    
   72.00      0.2042    
   73.00      0.1982    
   74.00      0.1910    
   75.00      0.1826    
   76.00      0.1734    
   77.00      0.1637    
   78.00      0.1538    
   79.00      0.1440    
   80.00      0.1346    
 END
