#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 7623 keV Jpi=3- l=3 n=2 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       10.68    
   1.000       10.70    
   2.000       10.77    
   3.000       10.89    
   4.000       11.05    
   5.000       11.25    
   6.000       11.48    
   7.000       11.73    
   8.000       11.99    
   9.000       12.26    
   10.00       12.51    
   11.00       12.74    
   12.00       12.94    
   13.00       13.09    
   14.00       13.18    
   15.00       13.20    
   16.00       13.14    
   17.00       12.98    
   18.00       12.73    
   19.00       12.37    
   20.00       11.92    
   21.00       11.37    
   22.00       10.72    
   23.00       10.01    
   24.00       9.239    
   25.00       8.432    
   26.00       7.610    
   27.00       6.796    
   28.00       6.008    
   29.00       5.266    
   30.00       4.584    
   31.00       3.974    
   32.00       3.443    
   33.00       2.994    
   34.00       2.628    
   35.00       2.340    
   36.00       2.124    
   37.00       1.970    
   38.00       1.868    
   39.00       1.805    
   40.00       1.770    
   41.00       1.751    
   42.00       1.738    
   43.00       1.723    
   44.00       1.699    
   45.00       1.662    
   46.00       1.610    
   47.00       1.542    
   48.00       1.458    
   49.00       1.362    
   50.00       1.256    
   51.00       1.144    
   52.00       1.030    
   53.00      0.9169    
   54.00      0.8089    
   55.00      0.7088    
   56.00      0.6191    
   57.00      0.5412    
   58.00      0.4760    
   59.00      0.4236    
   60.00      0.3833    
   61.00      0.3540    
   62.00      0.3341    
   63.00      0.3220    
   64.00      0.3158    
   65.00      0.3136    
   66.00      0.3137    
   67.00      0.3147    
   68.00      0.3152    
   69.00      0.3142    
   70.00      0.3111    
   71.00      0.3054    
   72.00      0.2971    
   73.00      0.2862    
   74.00      0.2732    
   75.00      0.2584    
   76.00      0.2426    
   77.00      0.2262    
   78.00      0.2100    
   79.00      0.1945    
   80.00      0.1801    
 END
