#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 7623 keV Jpi=3- l=1 n=3 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       62.56    
   1.000       62.68    
   2.000       63.03    
   3.000       63.49    
   4.000       63.90    
   5.000       64.06    
   6.000       63.78    
   7.000       62.85    
   8.000       61.14    
   9.000       58.56    
   10.00       55.12    
   11.00       50.91    
   12.00       46.09    
   13.00       40.89    
   14.00       35.58    
   15.00       30.40    
   16.00       25.59    
   17.00       21.35    
   18.00       17.81    
   19.00       15.02    
   20.00       12.98    
   21.00       11.64    
   22.00       10.89    
   23.00       10.59    
   24.00       10.61    
   25.00       10.79    
   26.00       11.00    
   27.00       11.14    
   28.00       11.13    
   29.00       10.93    
   30.00       10.50    
   31.00       9.877    
   32.00       9.081    
   33.00       8.162    
   34.00       7.176    
   35.00       6.179    
   36.00       5.223    
   37.00       4.351    
   38.00       3.595    
   39.00       2.977    
   40.00       2.503    
   41.00       2.172    
   42.00       1.972    
   43.00       1.886    
   44.00       1.891    
   45.00       1.960    
   46.00       2.069    
   47.00       2.195    
   48.00       2.317    
   49.00       2.419    
   50.00       2.489    
   51.00       2.521    
   52.00       2.511    
   53.00       2.459    
   54.00       2.371    
   55.00       2.250    
   56.00       2.104    
   57.00       1.941    
   58.00       1.768    
   59.00       1.592    
   60.00       1.420    
   61.00       1.257    
   62.00       1.107    
   63.00      0.9726    
   64.00      0.8552    
   65.00      0.7549    
   66.00      0.6712    
   67.00      0.6030    
   68.00      0.5485    
   69.00      0.5059    
   70.00      0.4733    
   71.00      0.4487    
   72.00      0.4303    
   73.00      0.4164    
   74.00      0.4055    
   75.00      0.3964    
   76.00      0.3882    
   77.00      0.3803    
   78.00      0.3722    
   79.00      0.3637    
   80.00      0.3550    
 END
