#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9605 keV Jpi=1- l=3 n=1 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       1.676    
   1.000       1.679    
   2.000       1.687    
   3.000       1.700    
   4.000       1.718    
   5.000       1.739    
   6.000       1.762    
   7.000       1.787    
   8.000       1.812    
   9.000       1.835    
   10.00       1.855    
   11.00       1.870    
   12.00       1.878    
   13.00       1.878    
   14.00       1.869    
   15.00       1.851    
   16.00       1.822    
   17.00       1.782    
   18.00       1.731    
   19.00       1.670    
   20.00       1.598    
   21.00       1.517    
   22.00       1.428    
   23.00       1.333    
   24.00       1.234    
   25.00       1.133    
   26.00       1.031    
   27.00      0.9324    
   28.00      0.8374    
   29.00      0.7479    
   30.00      0.6653    
   31.00      0.5907    
   32.00      0.5248    
   33.00      0.4681    
   34.00      0.4205    
   35.00      0.3819    
   36.00      0.3514    
   37.00      0.3284    
   38.00      0.3116    
   39.00      0.2998    
   40.00      0.2919    
   41.00      0.2866    
   42.00      0.2829    
   43.00      0.2798    
   44.00      0.2765    
   45.00      0.2724    
   46.00      0.2670    
   47.00      0.2600    
   48.00      0.2513    
   49.00      0.2408    
   50.00      0.2287    
   51.00      0.2153    
   52.00      0.2008    
   53.00      0.1857    
   54.00      0.1704    
   55.00      0.1553    
   56.00      0.1406    
   57.00      0.1266    
   58.00      0.1137    
   59.00      0.1018    
   60.00      0.9123E-01
   61.00      0.8187E-01
   62.00      0.7375E-01
   63.00      0.6683E-01
   64.00      0.6104E-01
   65.00      0.5626E-01
   66.00      0.5237E-01
   67.00      0.4922E-01
   68.00      0.4668E-01
   69.00      0.4461E-01
   70.00      0.4288E-01
   71.00      0.4139E-01
   72.00      0.4005E-01
   73.00      0.3880E-01
   74.00      0.3760E-01
   75.00      0.3642E-01
   76.00      0.3526E-01
   77.00      0.3411E-01
   78.00      0.3297E-01
   79.00      0.3185E-01
   80.00      0.3077E-01
 END
