#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 8484 keV Jpi=2- l=3 n=2 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       8.255    
   1.000       8.278    
   2.000       8.347    
   3.000       8.461    
   4.000       8.614    
   5.000       8.802    
   6.000       9.017    
   7.000       9.250    
   8.000       9.488    
   9.000       9.722    
   10.00       9.937    
   11.00       10.12    
   12.00       10.27    
   13.00       10.36    
   14.00       10.39    
   15.00       10.35    
   16.00       10.24    
   17.00       10.05    
   18.00       9.783    
   19.00       9.434    
   20.00       9.011    
   21.00       8.522    
   22.00       7.977    
   23.00       7.388    
   24.00       6.770    
   25.00       6.138    
   26.00       5.507    
   27.00       4.891    
   28.00       4.303    
   29.00       3.755    
   30.00       3.256    
   31.00       2.813    
   32.00       2.432    
   33.00       2.112    
   34.00       1.854    
   35.00       1.653    
   36.00       1.505    
   37.00       1.401    
   38.00       1.334    
   39.00       1.296    
   40.00       1.278    
   41.00       1.272    
   42.00       1.272    
   43.00       1.272    
   44.00       1.266    
   45.00       1.252    
   46.00       1.227    
   47.00       1.190    
   48.00       1.141    
   49.00       1.081    
   50.00       1.013    
   51.00      0.9378    
   52.00      0.8586    
   53.00      0.7781    
   54.00      0.6985    
   55.00      0.6222    
   56.00      0.5508    
   57.00      0.4857    
   58.00      0.4278    
   59.00      0.3774    
   60.00      0.3346    
   61.00      0.2991    
   62.00      0.2704    
   63.00      0.2477    
   64.00      0.2300    
   65.00      0.2164    
   66.00      0.2059    
   67.00      0.1975    
   68.00      0.1905    
   69.00      0.1841    
   70.00      0.1779    
   71.00      0.1716    
   72.00      0.1649    
   73.00      0.1578    
   74.00      0.1503    
   75.00      0.1427    
   76.00      0.1350    
   77.00      0.1274    
   78.00      0.1203    
   79.00      0.1137    
   80.00      0.1079    
 END
