#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 5614 keV Jpi=4- l=3 n=1 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       2.233    
   1.000       2.236    
   2.000       2.245    
   3.000       2.260    
   4.000       2.283    
   5.000       2.315    
   6.000       2.358    
   7.000       2.415    
   8.000       2.489    
   9.000       2.582    
   10.00       2.694    
   11.00       2.827    
   12.00       2.979    
   13.00       3.144    
   14.00       3.318    
   15.00       3.492    
   16.00       3.655    
   17.00       3.797    
   18.00       3.907    
   19.00       3.976    
   20.00       3.994    
   21.00       3.958    
   22.00       3.864    
   23.00       3.714    
   24.00       3.512    
   25.00       3.265    
   26.00       2.984    
   27.00       2.680    
   28.00       2.364    
   29.00       2.051    
   30.00       1.751    
   31.00       1.473    
   32.00       1.226    
   33.00       1.015    
   34.00      0.8429    
   35.00      0.7089    
   36.00      0.6114    
   37.00      0.5467    
   38.00      0.5096    
   39.00      0.4944    
   40.00      0.4950    
   41.00      0.5054    
   42.00      0.5202    
   43.00      0.5348    
   44.00      0.5456    
   45.00      0.5500    
   46.00      0.5466    
   47.00      0.5349    
   48.00      0.5152    
   49.00      0.4887    
   50.00      0.4567    
   51.00      0.4212    
   52.00      0.3839    
   53.00      0.3466    
   54.00      0.3108    
   55.00      0.2778    
   56.00      0.2484    
   57.00      0.2232    
   58.00      0.2022    
   59.00      0.1854    
   60.00      0.1724    
   61.00      0.1626    
   62.00      0.1554    
   63.00      0.1501    
   64.00      0.1459    
   65.00      0.1423    
   66.00      0.1388    
   67.00      0.1350    
   68.00      0.1307    
   69.00      0.1258    
   70.00      0.1202    
   71.00      0.1143    
   72.00      0.1081    
   73.00      0.1018    
   74.00      0.9585E-01
   75.00      0.9038E-01
   76.00      0.8566E-01
   77.00      0.8186E-01
   78.00      0.7910E-01
   79.00      0.7743E-01
   80.00      0.7686E-01
 END
