#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 8665 keV Jpi=1- l=3 n=2 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       4.871    
   1.000       4.884    
   2.000       4.924    
   3.000       4.988    
   4.000       5.074    
   5.000       5.179    
   6.000       5.298    
   7.000       5.426    
   8.000       5.557    
   9.000       5.685    
   10.00       5.801    
   11.00       5.898    
   12.00       5.971    
   13.00       6.012    
   14.00       6.017    
   15.00       5.982    
   16.00       5.906    
   17.00       5.787    
   18.00       5.626    
   19.00       5.423    
   20.00       5.182    
   21.00       4.905    
   22.00       4.596    
   23.00       4.263    
   24.00       3.911    
   25.00       3.549    
   26.00       3.186    
   27.00       2.831    
   28.00       2.492    
   29.00       2.177    
   30.00       1.891    
   31.00       1.638    
   32.00       1.421    
   33.00       1.238    
   34.00       1.090    
   35.00      0.9745    
   36.00      0.8874    
   37.00      0.8256    
   38.00      0.7849    
   39.00      0.7611    
   40.00      0.7496    
   41.00      0.7462    
   42.00      0.7465    
   43.00      0.7468    
   44.00      0.7441    
   45.00      0.7361    
   46.00      0.7215    
   47.00      0.6996    
   48.00      0.6707    
   49.00      0.6356    
   50.00      0.5955    
   51.00      0.5520    
   52.00      0.5063    
   53.00      0.4600    
   54.00      0.4144    
   55.00      0.3704    
   56.00      0.3290    
   57.00      0.2909    
   58.00      0.2567    
   59.00      0.2265    
   60.00      0.2007    
   61.00      0.1790    
   62.00      0.1613    
   63.00      0.1471    
   64.00      0.1360    
   65.00      0.1274    
   66.00      0.1207    
   67.00      0.1153    
   68.00      0.1109    
   69.00      0.1069    
   70.00      0.1031    
   71.00      0.9935E-01
   72.00      0.9543E-01
   73.00      0.9134E-01
   74.00      0.8710E-01
   75.00      0.8277E-01
   76.00      0.7844E-01
   77.00      0.7421E-01
   78.00      0.7020E-01
   79.00      0.6651E-01
   80.00      0.6322E-01
 END
