#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9662 keV Jpi=3- l=3 n=1 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       3.872    
   1.000       3.879    
   2.000       3.898    
   3.000       3.929    
   4.000       3.970    
   5.000       4.018    
   6.000       4.071    
   7.000       4.126    
   8.000       4.180    
   9.000       4.230    
   10.00       4.273    
   11.00       4.305    
   12.00       4.322    
   13.00       4.322    
   14.00       4.302    
   15.00       4.258    
   16.00       4.189    
   17.00       4.096    
   18.00       3.977    
   19.00       3.834    
   20.00       3.669    
   21.00       3.483    
   22.00       3.279    
   23.00       3.061    
   24.00       2.834    
   25.00       2.602    
   26.00       2.369    
   27.00       2.142    
   28.00       1.924    
   29.00       1.719    
   30.00       1.531    
   31.00       1.360    
   32.00       1.210    
   33.00       1.081    
   34.00      0.9714    
   35.00      0.8824    
   36.00      0.8121    
   37.00      0.7588    
   38.00      0.7199    
   39.00      0.6929    
   40.00      0.6747    
   41.00      0.6627    
   42.00      0.6541    
   43.00      0.6467    
   44.00      0.6389    
   45.00      0.6292    
   46.00      0.6166    
   47.00      0.6005    
   48.00      0.5806    
   49.00      0.5568    
   50.00      0.5293    
   51.00      0.4986    
   52.00      0.4655    
   53.00      0.4308    
   54.00      0.3956    
   55.00      0.3606    
   56.00      0.3267    
   57.00      0.2945    
   58.00      0.2646    
   59.00      0.2373    
   60.00      0.2127    
   61.00      0.1910    
   62.00      0.1721    
   63.00      0.1559    
   64.00      0.1424    
   65.00      0.1312    
   66.00      0.1221    
   67.00      0.1148    
   68.00      0.1088    
   69.00      0.1040    
   70.00      0.9990E-01
   71.00      0.9636E-01
   72.00      0.9318E-01
   73.00      0.9022E-01
   74.00      0.8742E-01
   75.00      0.8470E-01
   76.00      0.8202E-01
   77.00      0.7935E-01
   78.00      0.7671E-01
   79.00      0.7409E-01
   80.00      0.7153E-01
 END
