#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 6025 keV Jpi=2- l=1 n=3 j=1/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       40.17    
   1.000       40.59    
   2.000       41.78    
   3.000       43.56    
   4.000       45.66    
   5.000       47.72    
   6.000       49.40    
   7.000       50.37    
   8.000       50.36    
   9.000       49.23    
   10.00       46.93    
   11.00       43.55    
   12.00       39.28    
   13.00       34.38    
   14.00       29.17    
   15.00       23.99    
   16.00       19.14    
   17.00       14.86    
   18.00       11.33    
   19.00       8.642    
   20.00       6.812    
   21.00       5.777    
   22.00       5.415    
   23.00       5.568    
   24.00       6.060    
   25.00       6.718    
   26.00       7.385    
   27.00       7.939    
   28.00       8.291    
   29.00       8.395    
   30.00       8.237    
   31.00       7.836    
   32.00       7.233    
   33.00       6.484    
   34.00       5.651    
   35.00       4.793    
   36.00       3.967    
   37.00       3.217    
   38.00       2.575    
   39.00       2.059    
   40.00       1.674    
   41.00       1.415    
   42.00       1.266    
   43.00       1.206    
   44.00       1.214    
   45.00       1.263    
   46.00       1.332    
   47.00       1.402    
   48.00       1.459    
   49.00       1.492    
   50.00       1.497    
   51.00       1.472    
   52.00       1.419    
   53.00       1.344    
   54.00       1.252    
   55.00       1.152    
   56.00       1.049    
   57.00      0.9501    
   58.00      0.8610    
   59.00      0.7849    
   60.00      0.7238    
   61.00      0.6782    
   62.00      0.6469    
   63.00      0.6280    
   64.00      0.6186    
   65.00      0.6154    
   66.00      0.6152    
   67.00      0.6147    
   68.00      0.6114    
   69.00      0.6030    
   70.00      0.5881    
   71.00      0.5661    
   72.00      0.5367    
   73.00      0.5007    
   74.00      0.4592    
   75.00      0.4136    
   76.00      0.3657    
   77.00      0.3173    
   78.00      0.2703    
   79.00      0.2264    
   80.00      0.1869    
 END
