#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9669 keV Jpi=3- l=3 n=2 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       11.18    
   1.000       11.19    
   2.000       11.23    
   3.000       11.28    
   4.000       11.35    
   5.000       11.43    
   6.000       11.51    
   7.000       11.58    
   8.000       11.64    
   9.000       11.68    
   10.00       11.68    
   11.00       11.65    
   12.00       11.58    
   13.00       11.46    
   14.00       11.28    
   15.00       11.05    
   16.00       10.76    
   17.00       10.42    
   18.00       10.02    
   19.00       9.571    
   20.00       9.080    
   21.00       8.553    
   22.00       7.996    
   23.00       7.421    
   24.00       6.836    
   25.00       6.253    
   26.00       5.681    
   27.00       5.132    
   28.00       4.613    
   29.00       4.131    
   30.00       3.693    
   31.00       3.301    
   32.00       2.959    
   33.00       2.666    
   34.00       2.422    
   35.00       2.223    
   36.00       2.066    
   37.00       1.944    
   38.00       1.853    
   39.00       1.784    
   40.00       1.733    
   41.00       1.693    
   42.00       1.658    
   43.00       1.624    
   44.00       1.587    
   45.00       1.544    
   46.00       1.493    
   47.00       1.434    
   48.00       1.365    
   49.00       1.289    
   50.00       1.205    
   51.00       1.116    
   52.00       1.024    
   53.00      0.9312    
   54.00      0.8394    
   55.00      0.7510    
   56.00      0.6678    
   57.00      0.5912    
   58.00      0.5223    
   59.00      0.4615    
   60.00      0.4092    
   61.00      0.3653    
   62.00      0.3293    
   63.00      0.3008    
   64.00      0.2788    
   65.00      0.2624    
   66.00      0.2507    
   67.00      0.2425    
   68.00      0.2368    
   69.00      0.2326    
   70.00      0.2291    
   71.00      0.2257    
   72.00      0.2219    
   73.00      0.2174    
   74.00      0.2119    
   75.00      0.2056    
   76.00      0.1983    
   77.00      0.1904    
   78.00      0.1819    
   79.00      0.1731    
   80.00      0.1642    
 END
