#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9432 keV Jpi=3- l=5 n=1 j=9/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000      0.5137    
   1.000      0.5128    
   2.000      0.5100    
   3.000      0.5056    
   4.000      0.4997    
   5.000      0.4924    
   6.000      0.4842    
   7.000      0.4754    
   8.000      0.4664    
   9.000      0.4576    
   10.00      0.4494    
   11.00      0.4423    
   12.00      0.4367    
   13.00      0.4329    
   14.00      0.4312    
   15.00      0.4316    
   16.00      0.4345    
   17.00      0.4396    
   18.00      0.4469    
   19.00      0.4561    
   20.00      0.4669    
   21.00      0.4789    
   22.00      0.4917    
   23.00      0.5047    
   24.00      0.5174    
   25.00      0.5293    
   26.00      0.5400    
   27.00      0.5489    
   28.00      0.5556    
   29.00      0.5598    
   30.00      0.5612    
   31.00      0.5594    
   32.00      0.5545    
   33.00      0.5462    
   34.00      0.5347    
   35.00      0.5199    
   36.00      0.5021    
   37.00      0.4816    
   38.00      0.4586    
   39.00      0.4337    
   40.00      0.4071    
   41.00      0.3796    
   42.00      0.3516    
   43.00      0.3236    
   44.00      0.2962    
   45.00      0.2699    
   46.00      0.2449    
   47.00      0.2217    
   48.00      0.2005    
   49.00      0.1815    
   50.00      0.1648    
   51.00      0.1504    
   52.00      0.1381    
   53.00      0.1280    
   54.00      0.1197    
   55.00      0.1132    
   56.00      0.1082    
   57.00      0.1045    
   58.00      0.1017    
   59.00      0.9975E-01
   60.00      0.9832E-01
   61.00      0.9724E-01
   62.00      0.9630E-01
   63.00      0.9536E-01
   64.00      0.9428E-01
   65.00      0.9297E-01
   66.00      0.9135E-01
   67.00      0.8938E-01
   68.00      0.8706E-01
   69.00      0.8438E-01
   70.00      0.8140E-01
   71.00      0.7813E-01
   72.00      0.7466E-01
   73.00      0.7103E-01
   74.00      0.6733E-01
   75.00      0.6360E-01
   76.00      0.5993E-01
   77.00      0.5636E-01
   78.00      0.5295E-01
   79.00      0.4974E-01
   80.00      0.4676E-01
 END
