#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 6750 keV Jpi=2- l=3 n=1 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       1.702    
   1.000       1.708    
   2.000       1.726    
   3.000       1.756    
   4.000       1.797    
   5.000       1.849    
   6.000       1.913    
   7.000       1.987    
   8.000       2.072    
   9.000       2.166    
   10.00       2.267    
   11.00       2.373    
   12.00       2.482    
   13.00       2.588    
   14.00       2.687    
   15.00       2.774    
   16.00       2.843    
   17.00       2.888    
   18.00       2.906    
   19.00       2.891    
   20.00       2.844    
   21.00       2.762    
   22.00       2.648    
   23.00       2.503    
   24.00       2.334    
   25.00       2.145    
   26.00       1.942    
   27.00       1.732    
   28.00       1.523    
   29.00       1.321    
   30.00       1.132    
   31.00      0.9604    
   32.00      0.8110    
   33.00      0.6854    
   34.00      0.5845    
   35.00      0.5077    
   36.00      0.4531    
   37.00      0.4179    
   38.00      0.3989    
   39.00      0.3923    
   40.00      0.3944    
   41.00      0.4016    
   42.00      0.4107    
   43.00      0.4192    
   44.00      0.4247    
   45.00      0.4259    
   46.00      0.4218    
   47.00      0.4120    
   48.00      0.3968    
   49.00      0.3765    
   50.00      0.3522    
   51.00      0.3250    
   52.00      0.2960    
   53.00      0.2663    
   54.00      0.2372    
   55.00      0.2096    
   56.00      0.1841    
   57.00      0.1613    
   58.00      0.1415    
   59.00      0.1247    
   60.00      0.1109    
   61.00      0.9974E-01
   62.00      0.9105E-01
   63.00      0.8441E-01
   64.00      0.7943E-01
   65.00      0.7574E-01
   66.00      0.7299E-01
   67.00      0.7087E-01
   68.00      0.6913E-01
   69.00      0.6759E-01
   70.00      0.6612E-01
   71.00      0.6463E-01
   72.00      0.6311E-01
   73.00      0.6157E-01
   74.00      0.6004E-01
   75.00      0.5857E-01
   76.00      0.5723E-01
   77.00      0.5605E-01
   78.00      0.5508E-01
   79.00      0.5434E-01
   80.00      0.5381E-01
 END
