#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 7973 keV Jpi=3- l=1 n=3 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       62.42    
   1.000       62.46    
   2.000       62.56    
   3.000       62.64    
   4.000       62.56    
   5.000       62.17    
   6.000       61.31    
   7.000       59.85    
   8.000       57.70    
   9.000       54.83    
   10.00       51.28    
   11.00       47.14    
   12.00       42.57    
   13.00       37.78    
   14.00       32.95    
   15.00       28.31    
   16.00       24.04    
   17.00       20.29    
   18.00       17.15    
   19.00       14.67    
   20.00       12.85    
   21.00       11.64    
   22.00       10.94    
   23.00       10.63    
   24.00       10.58    
   25.00       10.67    
   26.00       10.78    
   27.00       10.82    
   28.00       10.74    
   29.00       10.48    
   30.00       10.04    
   31.00       9.433    
   32.00       8.682    
   33.00       7.829    
   34.00       6.920    
   35.00       6.003    
   36.00       5.123    
   37.00       4.319    
   38.00       3.618    
   39.00       3.039    
   40.00       2.589    
   41.00       2.267    
   42.00       2.062    
   43.00       1.959    
   44.00       1.940    
   45.00       1.981    
   46.00       2.062    
   47.00       2.161    
   48.00       2.260    
   49.00       2.345    
   50.00       2.404    
   51.00       2.431    
   52.00       2.421    
   53.00       2.375    
   54.00       2.296    
   55.00       2.187    
   56.00       2.055    
   57.00       1.906    
   58.00       1.747    
   59.00       1.583    
   60.00       1.421    
   61.00       1.265    
   62.00       1.120    
   63.00      0.9884    
   64.00      0.8712    
   65.00      0.7693    
   66.00      0.6827    
   67.00      0.6104    
   68.00      0.5514    
   69.00      0.5042    
   70.00      0.4673    
   71.00      0.4390    
   72.00      0.4176    
   73.00      0.4014    
   74.00      0.3891    
   75.00      0.3794    
   76.00      0.3713    
   77.00      0.3641    
   78.00      0.3574    
   79.00      0.3509    
   80.00      0.3444    
 END
