#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9432 keV Jpi=1- l=3 n=2 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       4.548    
   1.000       4.557    
   2.000       4.585    
   3.000       4.630    
   4.000       4.690    
   5.000       4.762    
   6.000       4.842    
   7.000       4.926    
   8.000       5.009    
   9.000       5.085    
   10.00       5.150    
   11.00       5.198    
   12.00       5.225    
   13.00       5.226    
   14.00       5.198    
   15.00       5.139    
   16.00       5.047    
   17.00       4.922    
   18.00       4.764    
   19.00       4.574    
   20.00       4.354    
   21.00       4.108    
   22.00       3.841    
   23.00       3.559    
   24.00       3.266    
   25.00       2.971    
   26.00       2.679    
   27.00       2.396    
   28.00       2.127    
   29.00       1.877    
   30.00       1.648    
   31.00       1.445    
   32.00       1.268    
   33.00       1.118    
   34.00      0.9943    
   35.00      0.8964    
   36.00      0.8217    
   37.00      0.7674    
   38.00      0.7300    
   39.00      0.7060    
   40.00      0.6918    
   41.00      0.6839    
   42.00      0.6794    
   43.00      0.6756    
   44.00      0.6705    
   45.00      0.6623    
   46.00      0.6498    
   47.00      0.6325    
   48.00      0.6100    
   49.00      0.5825    
   50.00      0.5506    
   51.00      0.5150    
   52.00      0.4768    
   53.00      0.4373    
   54.00      0.3974    
   55.00      0.3582    
   56.00      0.3207    
   57.00      0.2856    
   58.00      0.2534    
   59.00      0.2245    
   60.00      0.1989    
   61.00      0.1768    
   62.00      0.1580    
   63.00      0.1423    
   64.00      0.1295    
   65.00      0.1191    
   66.00      0.1108    
   67.00      0.1041    
   68.00      0.9871E-01
   69.00      0.9416E-01
   70.00      0.9016E-01
   71.00      0.8647E-01
   72.00      0.8292E-01
   73.00      0.7942E-01
   74.00      0.7591E-01
   75.00      0.7241E-01
   76.00      0.6895E-01
   77.00      0.6558E-01
   78.00      0.6236E-01
   79.00      0.5935E-01
   80.00      0.5662E-01
 END
