#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 8748 keV Jpi=1- l=1 n=2 j=1/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       14.08    
   1.000       14.04    
   2.000       13.93    
   3.000       13.74    
   4.000       13.46    
   5.000       13.09    
   6.000       12.60    
   7.000       12.01    
   8.000       11.31    
   9.000       10.52    
   10.00       9.642    
   11.00       8.713    
   12.00       7.761    
   13.00       6.819    
   14.00       5.922    
   15.00       5.099    
   16.00       4.377    
   17.00       3.774    
   18.00       3.298    
   19.00       2.950    
   20.00       2.721    
   21.00       2.597    
   22.00       2.557    
   23.00       2.578    
   24.00       2.636    
   25.00       2.709    
   26.00       2.775    
   27.00       2.819    
   28.00       2.829    
   29.00       2.797    
   30.00       2.723    
   31.00       2.607    
   32.00       2.455    
   33.00       2.274    
   34.00       2.074    
   35.00       1.863    
   36.00       1.650    
   37.00       1.443    
   38.00       1.248    
   39.00       1.070    
   40.00      0.9113    
   41.00      0.7741    
   42.00      0.6582    
   43.00      0.5627    
   44.00      0.4856    
   45.00      0.4245    
   46.00      0.3770    
   47.00      0.3403    
   48.00      0.3123    
   49.00      0.2907    
   50.00      0.2741    
   51.00      0.2611    
   52.00      0.2510    
   53.00      0.2433    
   54.00      0.2377    
   55.00      0.2342    
   56.00      0.2326    
   57.00      0.2331    
   58.00      0.2357    
   59.00      0.2401    
   60.00      0.2463    
   61.00      0.2537    
   62.00      0.2621    
   63.00      0.2708    
   64.00      0.2793    
   65.00      0.2869    
   66.00      0.2931    
   67.00      0.2972    
   68.00      0.2989    
   69.00      0.2978    
   70.00      0.2937    
   71.00      0.2866    
   72.00      0.2765    
   73.00      0.2637    
   74.00      0.2483    
   75.00      0.2309    
   76.00      0.2120    
   77.00      0.1919    
   78.00      0.1714    
   79.00      0.1509    
   80.00      0.1310    
 END
