#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9662 keV Jpi=3- l=3 n=1 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       4.196    
   1.000       4.199    
   2.000       4.209    
   3.000       4.224    
   4.000       4.244    
   5.000       4.267    
   6.000       4.290    
   7.000       4.313    
   8.000       4.334    
   9.000       4.349    
   10.00       4.357    
   11.00       4.354    
   12.00       4.340    
   13.00       4.311    
   14.00       4.265    
   15.00       4.201    
   16.00       4.118    
   17.00       4.015    
   18.00       3.892    
   19.00       3.749    
   20.00       3.588    
   21.00       3.409    
   22.00       3.216    
   23.00       3.011    
   24.00       2.797    
   25.00       2.580    
   26.00       2.363    
   27.00       2.150    
   28.00       1.945    
   29.00       1.751    
   30.00       1.570    
   31.00       1.406    
   32.00       1.259    
   33.00       1.130    
   34.00       1.021    
   35.00      0.9288    
   36.00      0.8541    
   37.00      0.7949    
   38.00      0.7489    
   39.00      0.7140    
   40.00      0.6876    
   41.00      0.6674    
   42.00      0.6512    
   43.00      0.6370    
   44.00      0.6233    
   45.00      0.6087    
   46.00      0.5921    
   47.00      0.5730    
   48.00      0.5509    
   49.00      0.5257    
   50.00      0.4978    
   51.00      0.4675    
   52.00      0.4354    
   53.00      0.4025    
   54.00      0.3693    
   55.00      0.3366    
   56.00      0.3051    
   57.00      0.2753    
   58.00      0.2476    
   59.00      0.2223    
   60.00      0.1995    
   61.00      0.1794    
   62.00      0.1619    
   63.00      0.1469    
   64.00      0.1342    
   65.00      0.1237    
   66.00      0.1150    
   67.00      0.1078    
   68.00      0.1018    
   69.00      0.9665E-01
   70.00      0.9219E-01
   71.00      0.8820E-01
   72.00      0.8452E-01
   73.00      0.8106E-01
   74.00      0.7777E-01
   75.00      0.7461E-01
   76.00      0.7156E-01
   77.00      0.6864E-01
   78.00      0.6585E-01
   79.00      0.6323E-01
   80.00      0.6081E-01
 END
