#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 8764 keV Jpi=3- l=3 n=2 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       12.64    
   1.000       12.66    
   2.000       12.72    
   3.000       12.82    
   4.000       12.94    
   5.000       13.09    
   6.000       13.26    
   7.000       13.43    
   8.000       13.60    
   9.000       13.75    
   10.00       13.87    
   11.00       13.94    
   12.00       13.96    
   13.00       13.92    
   14.00       13.81    
   15.00       13.62    
   16.00       13.36    
   17.00       13.01    
   18.00       12.58    
   19.00       12.08    
   20.00       11.50    
   21.00       10.86    
   22.00       10.17    
   23.00       9.443    
   24.00       8.691    
   25.00       7.930    
   26.00       7.176    
   27.00       6.444    
   28.00       5.748    
   29.00       5.099    
   30.00       4.506    
   31.00       3.978    
   32.00       3.517    
   33.00       3.126    
   34.00       2.803    
   35.00       2.543    
   36.00       2.341    
   37.00       2.189    
   38.00       2.078    
   39.00       1.999    
   40.00       1.942    
   41.00       1.900    
   42.00       1.864    
   43.00       1.829    
   44.00       1.789    
   45.00       1.740    
   46.00       1.679    
   47.00       1.607    
   48.00       1.522    
   49.00       1.427    
   50.00       1.324    
   51.00       1.215    
   52.00       1.103    
   53.00      0.9918    
   54.00      0.8841    
   55.00      0.7824    
   56.00      0.6888    
   57.00      0.6047    
   58.00      0.5313    
   59.00      0.4688    
   60.00      0.4173    
   61.00      0.3762    
   62.00      0.3446    
   63.00      0.3215    
   64.00      0.3053    
   65.00      0.2948    
   66.00      0.2883    
   67.00      0.2844    
   68.00      0.2820    
   69.00      0.2799    
   70.00      0.2772    
   71.00      0.2735    
   72.00      0.2683    
   73.00      0.2614    
   74.00      0.2529    
   75.00      0.2429    
   76.00      0.2317    
   77.00      0.2197    
   78.00      0.2072    
   79.00      0.1948    
   80.00      0.1827    
 END
