#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9136 keV Jpi=3- l=3 n=1 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       4.190    
   1.000       4.198    
   2.000       4.222    
   3.000       4.260    
   4.000       4.312    
   5.000       4.375    
   6.000       4.447    
   7.000       4.525    
   8.000       4.604    
   9.000       4.681    
   10.00       4.750    
   11.00       4.806    
   12.00       4.847    
   13.00       4.867    
   14.00       4.863    
   15.00       4.832    
   16.00       4.773    
   17.00       4.682    
   18.00       4.560    
   19.00       4.406    
   20.00       4.223    
   21.00       4.014    
   22.00       3.780    
   23.00       3.529    
   24.00       3.264    
   25.00       2.991    
   26.00       2.718    
   27.00       2.449    
   28.00       2.190    
   29.00       1.946    
   30.00       1.721    
   31.00       1.519    
   32.00       1.341    
   33.00       1.188    
   34.00       1.062    
   35.00      0.9592    
   36.00      0.8795    
   37.00      0.8198    
   38.00      0.7771    
   39.00      0.7481    
   40.00      0.7293    
   41.00      0.7175    
   42.00      0.7097    
   43.00      0.7031    
   44.00      0.6956    
   45.00      0.6854    
   46.00      0.6713    
   47.00      0.6526    
   48.00      0.6289    
   49.00      0.6005    
   50.00      0.5679    
   51.00      0.5318    
   52.00      0.4934    
   53.00      0.4535    
   54.00      0.4134    
   55.00      0.3741    
   56.00      0.3363    
   57.00      0.3009    
   58.00      0.2683    
   59.00      0.2390    
   60.00      0.2130    
   61.00      0.1905    
   62.00      0.1713    
   63.00      0.1553    
   64.00      0.1420    
   65.00      0.1313    
   66.00      0.1228    
   67.00      0.1159    
   68.00      0.1105    
   69.00      0.1060    
   70.00      0.1022    
   71.00      0.9891E-01
   72.00      0.9585E-01
   73.00      0.9293E-01
   74.00      0.9006E-01
   75.00      0.8723E-01
   76.00      0.8443E-01
   77.00      0.8168E-01
   78.00      0.7901E-01
   79.00      0.7644E-01
   80.00      0.7399E-01
 END
