#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 8935 keV Jpi=1- l=3 n=2 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       4.842    
   1.000       4.854    
   2.000       4.890    
   3.000       4.948    
   4.000       5.026    
   5.000       5.120    
   6.000       5.226    
   7.000       5.338    
   8.000       5.452    
   9.000       5.560    
   10.00       5.656    
   11.00       5.735    
   12.00       5.789    
   13.00       5.815    
   14.00       5.807    
   15.00       5.763    
   16.00       5.679    
   17.00       5.554    
   18.00       5.389    
   19.00       5.185    
   20.00       4.943    
   21.00       4.670    
   22.00       4.368    
   23.00       4.046    
   24.00       3.711    
   25.00       3.369    
   26.00       3.030    
   27.00       2.699    
   28.00       2.385    
   29.00       2.092    
   30.00       1.826    
   31.00       1.589    
   32.00       1.384    
   33.00       1.211    
   34.00       1.070    
   35.00      0.9594    
   36.00      0.8759    
   37.00      0.8163    
   38.00      0.7765    
   39.00      0.7522    
   40.00      0.7392    
   41.00      0.7332    
   42.00      0.7307    
   43.00      0.7284    
   44.00      0.7238    
   45.00      0.7150    
   46.00      0.7007    
   47.00      0.6804    
   48.00      0.6540    
   49.00      0.6220    
   50.00      0.5850    
   51.00      0.5443    
   52.00      0.5011    
   53.00      0.4567    
   54.00      0.4124    
   55.00      0.3694    
   56.00      0.3287    
   57.00      0.2910    
   58.00      0.2570    
   59.00      0.2269    
   60.00      0.2009    
   61.00      0.1790    
   62.00      0.1607    
   63.00      0.1460    
   64.00      0.1341    
   65.00      0.1248    
   66.00      0.1175    
   67.00      0.1116    
   68.00      0.1068    
   69.00      0.1027    
   70.00      0.9885E-01
   71.00      0.9517E-01
   72.00      0.9145E-01
   73.00      0.8762E-01
   74.00      0.8368E-01
   75.00      0.7965E-01
   76.00      0.7560E-01
   77.00      0.7163E-01
   78.00      0.6783E-01
   79.00      0.6430E-01
   80.00      0.6112E-01
 END
