#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 7114 keV Jpi=4- l=3 n=1 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       3.615    
   1.000       3.627    
   2.000       3.663    
   3.000       3.722    
   4.000       3.805    
   5.000       3.908    
   6.000       4.032    
   7.000       4.175    
   8.000       4.334    
   9.000       4.507    
   10.00       4.690    
   11.00       4.878    
   12.00       5.064    
   13.00       5.240    
   14.00       5.399    
   15.00       5.529    
   16.00       5.621    
   17.00       5.667    
   18.00       5.660    
   19.00       5.596    
   20.00       5.471    
   21.00       5.286    
   22.00       5.046    
   23.00       4.755    
   24.00       4.422    
   25.00       4.058    
   26.00       3.673    
   27.00       3.279    
   28.00       2.889    
   29.00       2.514    
   30.00       2.165    
   31.00       1.849    
   32.00       1.573    
   33.00       1.341    
   34.00       1.154    
   35.00       1.010    
   36.00      0.9069    
   37.00      0.8383    
   38.00      0.7987    
   39.00      0.7814    
   40.00      0.7799    
   41.00      0.7878    
   42.00      0.7997    
   43.00      0.8107    
   44.00      0.8171    
   45.00      0.8162    
   46.00      0.8061    
   47.00      0.7861    
   48.00      0.7564    
   49.00      0.7179    
   50.00      0.6721    
   51.00      0.6208    
   52.00      0.5662    
   53.00      0.5104    
   54.00      0.4554    
   55.00      0.4030    
   56.00      0.3545    
   57.00      0.3108    
   58.00      0.2726    
   59.00      0.2400    
   60.00      0.2129    
   61.00      0.1909    
   62.00      0.1735    
   63.00      0.1600    
   64.00      0.1498    
   65.00      0.1422    
   66.00      0.1365    
   67.00      0.1321    
   68.00      0.1286    
   69.00      0.1255    
   70.00      0.1227    
   71.00      0.1199    
   72.00      0.1171    
   73.00      0.1142    
   74.00      0.1113    
   75.00      0.1084    
   76.00      0.1057    
   77.00      0.1032    
   78.00      0.1011    
   79.00      0.9927E-01
   80.00      0.9788E-01
 END
