#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 6931 keV Jpi=3- l=3 n=1 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       3.055    
   1.000       3.059    
   2.000       3.073    
   3.000       3.095    
   4.000       3.127    
   5.000       3.169    
   6.000       3.221    
   7.000       3.283    
   8.000       3.357    
   9.000       3.440    
   10.00       3.534    
   11.00       3.635    
   12.00       3.740    
   13.00       3.844    
   14.00       3.942    
   15.00       4.027    
   16.00       4.092    
   17.00       4.129    
   18.00       4.134    
   19.00       4.100    
   20.00       4.026    
   21.00       3.909    
   22.00       3.752    
   23.00       3.557    
   24.00       3.330    
   25.00       3.076    
   26.00       2.804    
   27.00       2.521    
   28.00       2.238    
   29.00       1.962    
   30.00       1.701    
   31.00       1.462    
   32.00       1.250    
   33.00       1.068    
   34.00      0.9175    
   35.00      0.7983    
   36.00      0.7083    
   37.00      0.6443    
   38.00      0.6023    
   39.00      0.5777    
   40.00      0.5659    
   41.00      0.5624    
   42.00      0.5633    
   43.00      0.5649    
   44.00      0.5646    
   45.00      0.5603    
   46.00      0.5506    
   47.00      0.5348    
   48.00      0.5131    
   49.00      0.4859    
   50.00      0.4541    
   51.00      0.4192    
   52.00      0.3824    
   53.00      0.3452    
   54.00      0.3090    
   55.00      0.2749    
   56.00      0.2436    
   57.00      0.2160    
   58.00      0.1921    
   59.00      0.1721    
   60.00      0.1559    
   61.00      0.1429    
   62.00      0.1329    
   63.00      0.1253    
   64.00      0.1194    
   65.00      0.1149    
   66.00      0.1112    
   67.00      0.1079    
   68.00      0.1047    
   69.00      0.1014    
   70.00      0.9785E-01
   71.00      0.9401E-01
   72.00      0.8991E-01
   73.00      0.8566E-01
   74.00      0.8137E-01
   75.00      0.7720E-01
   76.00      0.7333E-01
   77.00      0.6989E-01
   78.00      0.6701E-01
   79.00      0.6479E-01
   80.00      0.6327E-01
 END
