#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9419 keV Jpi=3- l=3 n=2 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       11.84    
   1.000       11.85    
   2.000       11.89    
   3.000       11.96    
   4.000       12.04    
   5.000       12.14    
   6.000       12.24    
   7.000       12.34    
   8.000       12.43    
   9.000       12.49    
   10.00       12.52    
   11.00       12.51    
   12.00       12.46    
   13.00       12.35    
   14.00       12.18    
   15.00       11.95    
   16.00       11.66    
   17.00       11.30    
   18.00       10.89    
   19.00       10.41    
   20.00       9.882    
   21.00       9.311    
   22.00       8.706    
   23.00       8.078    
   24.00       7.438    
   25.00       6.797    
   26.00       6.168    
   27.00       5.562    
   28.00       4.989    
   29.00       4.456    
   30.00       3.971    
   31.00       3.539    
   32.00       3.161    
   33.00       2.838    
   34.00       2.570    
   35.00       2.352    
   36.00       2.179    
   37.00       2.047    
   38.00       1.948    
   39.00       1.874    
   40.00       1.820    
   41.00       1.778    
   42.00       1.741    
   43.00       1.705    
   44.00       1.666    
   45.00       1.620    
   46.00       1.565    
   47.00       1.500    
   48.00       1.426    
   49.00       1.343    
   50.00       1.253    
   51.00       1.157    
   52.00       1.058    
   53.00      0.9592    
   54.00      0.8619    
   55.00      0.7687    
   56.00      0.6814    
   57.00      0.6016    
   58.00      0.5303    
   59.00      0.4681    
   60.00      0.4151    
   61.00      0.3713    
   62.00      0.3360    
   63.00      0.3085    
   64.00      0.2878    
   65.00      0.2728    
   66.00      0.2623    
   67.00      0.2552    
   68.00      0.2503    
   69.00      0.2468    
   70.00      0.2436    
   71.00      0.2403    
   72.00      0.2362    
   73.00      0.2312    
   74.00      0.2250    
   75.00      0.2177    
   76.00      0.2095    
   77.00      0.2004    
   78.00      0.1908    
   79.00      0.1809    
   80.00      0.1710    
 END
