#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 6582 keV Jpi=3- l=3 n=1 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       2.647    
   1.000       2.651    
   2.000       2.662    
   3.000       2.681    
   4.000       2.709    
   5.000       2.745    
   6.000       2.792    
   7.000       2.850    
   8.000       2.919    
   9.000       3.001    
   10.00       3.095    
   11.00       3.199    
   12.00       3.311    
   13.00       3.426    
   14.00       3.538    
   15.00       3.642    
   16.00       3.728    
   17.00       3.790    
   18.00       3.821    
   19.00       3.815    
   20.00       3.768    
   21.00       3.678    
   22.00       3.546    
   23.00       3.374    
   24.00       3.166    
   25.00       2.929    
   26.00       2.672    
   27.00       2.402    
   28.00       2.128    
   29.00       1.860    
   30.00       1.606    
   31.00       1.373    
   32.00       1.165    
   33.00      0.9877    
   34.00      0.8412    
   35.00      0.7258    
   36.00      0.6396    
   37.00      0.5794    
   38.00      0.5412    
   39.00      0.5204    
   40.00      0.5123    
   41.00      0.5125    
   42.00      0.5167    
   43.00      0.5215    
   44.00      0.5240    
   45.00      0.5222    
   46.00      0.5147    
   47.00      0.5010    
   48.00      0.4811    
   49.00      0.4558    
   50.00      0.4260    
   51.00      0.3930    
   52.00      0.3582    
   53.00      0.3232    
   54.00      0.2892    
   55.00      0.2573    
   56.00      0.2283    
   57.00      0.2028    
   58.00      0.1810    
   59.00      0.1630    
   60.00      0.1485    
   61.00      0.1371    
   62.00      0.1284    
   63.00      0.1218    
   64.00      0.1169    
   65.00      0.1130    
   66.00      0.1097    
   67.00      0.1066    
   68.00      0.1035    
   69.00      0.1002    
   70.00      0.9653E-01
   71.00      0.9253E-01
   72.00      0.8827E-01
   73.00      0.8387E-01
   74.00      0.7949E-01
   75.00      0.7529E-01
   76.00      0.7146E-01
   77.00      0.6813E-01
   78.00      0.6544E-01
   79.00      0.6346E-01
   80.00      0.6223E-01
 END
