#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 6950 keV Jpi=1- l=1 n=3 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       25.12    
   1.000       25.28    
   2.000       25.71    
   3.000       26.35    
   4.000       27.07    
   5.000       27.75    
   6.000       28.23    
   7.000       28.37    
   8.000       28.08    
   9.000       27.27    
   10.00       25.95    
   11.00       24.15    
   12.00       21.95    
   13.00       19.47    
   14.00       16.86    
   15.00       14.26    
   16.00       11.82    
   17.00       9.643    
   18.00       7.821    
   19.00       6.394    
   20.00       5.369    
   21.00       4.717    
   22.00       4.386    
   23.00       4.302    
   24.00       4.388    
   25.00       4.562    
   26.00       4.753    
   27.00       4.901    
   28.00       4.965    
   29.00       4.918    
   30.00       4.752    
   31.00       4.474    
   32.00       4.102    
   33.00       3.663    
   34.00       3.187    
   35.00       2.703    
   36.00       2.240    
   37.00       1.820    
   38.00       1.462    
   39.00       1.174    
   40.00      0.9604    
   41.00      0.8200    
   42.00      0.7457    
   43.00      0.7273    
   44.00      0.7520    
   45.00      0.8066    
   46.00      0.8776    
   47.00      0.9531    
   48.00       1.023    
   49.00       1.079    
   50.00       1.117    
   51.00       1.133    
   52.00       1.126    
   53.00       1.099    
   54.00       1.052    
   55.00      0.9902    
   56.00      0.9168    
   57.00      0.8362    
   58.00      0.7525    
   59.00      0.6692    
   60.00      0.5895    
   61.00      0.5159    
   62.00      0.4498    
   63.00      0.3924    
   64.00      0.3439    
   65.00      0.3040    
   66.00      0.2722    
   67.00      0.2475    
   68.00      0.2289    
   69.00      0.2153    
   70.00      0.2055    
   71.00      0.1984    
   72.00      0.1932    
   73.00      0.1889    
   74.00      0.1851    
   75.00      0.1812    
   76.00      0.1771    
   77.00      0.1725    
   78.00      0.1676    
   79.00      0.1622    
   80.00      0.1566    
 END
