#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 8484 keV Jpi=1- l=1 n=3 j=1/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       27.57    
   1.000       27.52    
   2.000       27.35    
   3.000       27.04    
   4.000       26.58    
   5.000       25.92    
   6.000       25.05    
   7.000       23.94    
   8.000       22.61    
   9.000       21.06    
   10.00       19.32    
   11.00       17.45    
   12.00       15.51    
   13.00       13.56    
   14.00       11.67    
   15.00       9.910    
   16.00       8.328    
   17.00       6.969    
   18.00       5.856    
   19.00       4.999    
   20.00       4.386    
   21.00       3.993    
   22.00       3.784    
   23.00       3.713    
   24.00       3.736    
   25.00       3.807    
   26.00       3.886    
   27.00       3.942    
   28.00       3.952    
   29.00       3.903    
   30.00       3.790    
   31.00       3.617    
   32.00       3.391    
   33.00       3.125    
   34.00       2.833    
   35.00       2.531    
   36.00       2.234    
   37.00       1.953    
   38.00       1.698    
   39.00       1.476    
   40.00       1.290    
   41.00       1.141    
   42.00       1.027    
   43.00      0.9430    
   44.00      0.8844    
   45.00      0.8451    
   46.00      0.8195    
   47.00      0.8022    
   48.00      0.7886    
   49.00      0.7750    
   50.00      0.7589    
   51.00      0.7387    
   52.00      0.7136    
   53.00      0.6838    
   54.00      0.6499    
   55.00      0.6133    
   56.00      0.5754    
   57.00      0.5376    
   58.00      0.5014    
   59.00      0.4679    
   60.00      0.4380    
   61.00      0.4121    
   62.00      0.3902    
   63.00      0.3722    
   64.00      0.3576    
   65.00      0.3457    
   66.00      0.3357    
   67.00      0.3270    
   68.00      0.3186    
   69.00      0.3100    
   70.00      0.3005    
   71.00      0.2895    
   72.00      0.2769    
   73.00      0.2625    
   74.00      0.2463    
   75.00      0.2285    
   76.00      0.2095    
   77.00      0.1898    
   78.00      0.1698    
   79.00      0.1502    
   80.00      0.1313    
 END
