#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9603 keV Jpi=3- l=1 n=3 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       33.78    
   1.000       33.69    
   2.000       33.40    
   3.000       32.92    
   4.000       32.21    
   5.000       31.29    
   6.000       30.13    
   7.000       28.74    
   8.000       27.13    
   9.000       25.33    
   10.00       23.37    
   11.00       21.31    
   12.00       19.20    
   13.00       17.11    
   14.00       15.10    
   15.00       13.24    
   16.00       11.56    
   17.00       10.10    
   18.00       8.892    
   19.00       7.933    
   20.00       7.212    
   21.00       6.706    
   22.00       6.378    
   23.00       6.187    
   24.00       6.088    
   25.00       6.037    
   26.00       5.997    
   27.00       5.934    
   28.00       5.826    
   29.00       5.658    
   30.00       5.424    
   31.00       5.126    
   32.00       4.775    
   33.00       4.382    
   34.00       3.965    
   35.00       3.541    
   36.00       3.129    
   37.00       2.742    
   38.00       2.394    
   39.00       2.094    
   40.00       1.846    
   41.00       1.653    
   42.00       1.513    
   43.00       1.422    
   44.00       1.372    
   45.00       1.356    
   46.00       1.366    
   47.00       1.392    
   48.00       1.427    
   49.00       1.463    
   50.00       1.494    
   51.00       1.515    
   52.00       1.522    
   53.00       1.514    
   54.00       1.490    
   55.00       1.450    
   56.00       1.395    
   57.00       1.328    
   58.00       1.251    
   59.00       1.166    
   60.00       1.077    
   61.00      0.9855    
   62.00      0.8941    
   63.00      0.8052    
   64.00      0.7205    
   65.00      0.6414    
   66.00      0.5690    
   67.00      0.5040    
   68.00      0.4466    
   69.00      0.3971    
   70.00      0.3551    
   71.00      0.3202    
   72.00      0.2921    
   73.00      0.2700    
   74.00      0.2533    
   75.00      0.2413    
   76.00      0.2331    
   77.00      0.2281    
   78.00      0.2256    
   79.00      0.2250    
   80.00      0.2256    
 END
