#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 5614 keV Jpi=4- l=3 n=2 j=7/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       6.078    
   1.000       6.102    
   2.000       6.171    
   3.000       6.285    
   4.000       6.443    
   5.000       6.643    
   6.000       6.883    
   7.000       7.162    
   8.000       7.481    
   9.000       7.836    
   10.00       8.228    
   11.00       8.649    
   12.00       9.092    
   13.00       9.545    
   14.00       9.990    
   15.00       10.41    
   16.00       10.77    
   17.00       11.06    
   18.00       11.25    
   19.00       11.31    
   20.00       11.24    
   21.00       11.01    
   22.00       10.64    
   23.00       10.13    
   24.00       9.495    
   25.00       8.753    
   26.00       7.934    
   27.00       7.070    
   28.00       6.194    
   29.00       5.338    
   30.00       4.532    
   31.00       3.798    
   32.00       3.156    
   33.00       2.617    
   34.00       2.186    
   35.00       1.859    
   36.00       1.630    
   37.00       1.487    
   38.00       1.413    
   39.00       1.393    
   40.00       1.409    
   41.00       1.444    
   42.00       1.485    
   43.00       1.520    
   44.00       1.538    
   45.00       1.535    
   46.00       1.507    
   47.00       1.455    
   48.00       1.380    
   49.00       1.287    
   50.00       1.180    
   51.00       1.066    
   52.00      0.9503    
   53.00      0.8383    
   54.00      0.7345    
   55.00      0.6425    
   56.00      0.5647    
   57.00      0.5021    
   58.00      0.4549    
   59.00      0.4221    
   60.00      0.4021    
   61.00      0.3928    
   62.00      0.3915    
   63.00      0.3956    
   64.00      0.4026    
   65.00      0.4099    
   66.00      0.4157    
   67.00      0.4185    
   68.00      0.4170    
   69.00      0.4109    
   70.00      0.3999    
   71.00      0.3844    
   72.00      0.3649    
   73.00      0.3423    
   74.00      0.3177    
   75.00      0.2919    
   76.00      0.2662    
   77.00      0.2414    
   78.00      0.2183    
   79.00      0.1977    
   80.00      0.1799    
 END
