#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9605 keV Jpi=1- l=1 n=3 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       14.47    
   1.000       14.43    
   2.000       14.30    
   3.000       14.09    
   4.000       13.79    
   5.000       13.40    
   6.000       12.90    
   7.000       12.31    
   8.000       11.62    
   9.000       10.85    
   10.00       10.01    
   11.00       9.124    
   12.00       8.222    
   13.00       7.327    
   14.00       6.467    
   15.00       5.667    
   16.00       4.948    
   17.00       4.325    
   18.00       3.808    
   19.00       3.397    
   20.00       3.088    
   21.00       2.872    
   22.00       2.731    
   23.00       2.649    
   24.00       2.607    
   25.00       2.586    
   26.00       2.568    
   27.00       2.542    
   28.00       2.495    
   29.00       2.423    
   30.00       2.323    
   31.00       2.195    
   32.00       2.045    
   33.00       1.876    
   34.00       1.698    
   35.00       1.517    
   36.00       1.340    
   37.00       1.174    
   38.00       1.025    
   39.00      0.8968    
   40.00      0.7909    
   41.00      0.7082    
   42.00      0.6483    
   43.00      0.6090    
   44.00      0.5877    
   45.00      0.5810    
   46.00      0.5851    
   47.00      0.5964    
   48.00      0.6113    
   49.00      0.6266    
   50.00      0.6398    
   51.00      0.6487    
   52.00      0.6518    
   53.00      0.6484    
   54.00      0.6381    
   55.00      0.6210    
   56.00      0.5977    
   57.00      0.5690    
   58.00      0.5360    
   59.00      0.4997    
   60.00      0.4614    
   61.00      0.4222    
   62.00      0.3831    
   63.00      0.3450    
   64.00      0.3087    
   65.00      0.2748    
   66.00      0.2438    
   67.00      0.2159    
   68.00      0.1914    
   69.00      0.1701    
   70.00      0.1521    
   71.00      0.1372    
   72.00      0.1252    
   73.00      0.1157    
   74.00      0.1085    
   75.00      0.1034    
   76.00      0.9985E-01
   77.00      0.9770E-01
   78.00      0.9663E-01
   79.00      0.9636E-01
   80.00      0.9664E-01
 END
