#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9538 keV Jpi=1- l=3 n=1 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       1.695    
   1.000       1.697    
   2.000       1.706    
   3.000       1.719    
   4.000       1.737    
   5.000       1.759    
   6.000       1.784    
   7.000       1.810    
   8.000       1.836    
   9.000       1.860    
   10.00       1.881    
   11.00       1.897    
   12.00       1.906    
   13.00       1.907    
   14.00       1.899    
   15.00       1.882    
   16.00       1.854    
   17.00       1.814    
   18.00       1.763    
   19.00       1.701    
   20.00       1.628    
   21.00       1.545    
   22.00       1.455    
   23.00       1.358    
   24.00       1.257    
   25.00       1.154    
   26.00       1.050    
   27.00      0.9491    
   28.00      0.8519    
   29.00      0.7602    
   30.00      0.6756    
   31.00      0.5993    
   32.00      0.5319    
   33.00      0.4740    
   34.00      0.4256    
   35.00      0.3863    
   36.00      0.3554    
   37.00      0.3320    
   38.00      0.3149    
   39.00      0.3030    
   40.00      0.2950    
   41.00      0.2896    
   42.00      0.2859    
   43.00      0.2828    
   44.00      0.2796    
   45.00      0.2755    
   46.00      0.2701    
   47.00      0.2630    
   48.00      0.2540    
   49.00      0.2433    
   50.00      0.2309    
   51.00      0.2171    
   52.00      0.2024    
   53.00      0.1870    
   54.00      0.1715    
   55.00      0.1561    
   56.00      0.1412    
   57.00      0.1271    
   58.00      0.1140    
   59.00      0.1020    
   60.00      0.9127E-01
   61.00      0.8184E-01
   62.00      0.7370E-01
   63.00      0.6679E-01
   64.00      0.6103E-01
   65.00      0.5628E-01
   66.00      0.5243E-01
   67.00      0.4931E-01
   68.00      0.4678E-01
   69.00      0.4471E-01
   70.00      0.4298E-01
   71.00      0.4149E-01
   72.00      0.4016E-01
   73.00      0.3892E-01
   74.00      0.3773E-01
   75.00      0.3656E-01
   76.00      0.3540E-01
   77.00      0.3424E-01
   78.00      0.3309E-01
   79.00      0.3197E-01
   80.00      0.3088E-01
 END
