#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9432 keV Jpi=3- l=1 n=2 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       20.29    
   1.000       20.24    
   2.000       20.08    
   3.000       19.82    
   4.000       19.44    
   5.000       18.94    
   6.000       18.31    
   7.000       17.55    
   8.000       16.67    
   9.000       15.67    
   10.00       14.57    
   11.00       13.39    
   12.00       12.18    
   13.00       10.98    
   14.00       9.812    
   15.00       8.732    
   16.00       7.767    
   17.00       6.942    
   18.00       6.270    
   19.00       5.752    
   20.00       5.379    
   21.00       5.134    
   22.00       4.993    
   23.00       4.927    
   24.00       4.907    
   25.00       4.906    
   26.00       4.899    
   27.00       4.866    
   28.00       4.791    
   29.00       4.666    
   30.00       4.489    
   31.00       4.262    
   32.00       3.990    
   33.00       3.685    
   34.00       3.359    
   35.00       3.023    
   36.00       2.691    
   37.00       2.372    
   38.00       2.077    
   39.00       1.811    
   40.00       1.578    
   41.00       1.382    
   42.00       1.220    
   43.00       1.091    
   44.00      0.9923    
   45.00      0.9189    
   46.00      0.8661    
   47.00      0.8292    
   48.00      0.8036    
   49.00      0.7853    
   50.00      0.7708    
   51.00      0.7574    
   52.00      0.7434    
   53.00      0.7276    
   54.00      0.7094    
   55.00      0.6889    
   56.00      0.6664    
   57.00      0.6426    
   58.00      0.6180    
   59.00      0.5936    
   60.00      0.5699    
   61.00      0.5475    
   62.00      0.5270    
   63.00      0.5084    
   64.00      0.4920    
   65.00      0.4776    
   66.00      0.4649    
   67.00      0.4535    
   68.00      0.4431    
   69.00      0.4331    
   70.00      0.4231    
   71.00      0.4128    
   72.00      0.4017    
   73.00      0.3896    
   74.00      0.3765    
   75.00      0.3623    
   76.00      0.3469    
   77.00      0.3305    
   78.00      0.3132    
   79.00      0.2952    
   80.00      0.2768    
 END
