#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9603 keV Jpi=3- l=1 n=2 j=3/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       18.02    
   1.000       17.98    
   2.000       17.84    
   3.000       17.62    
   4.000       17.29    
   5.000       16.84    
   6.000       16.28    
   7.000       15.60    
   8.000       14.80    
   9.000       13.90    
   10.00       12.92    
   11.00       11.88    
   12.00       10.81    
   13.00       9.754    
   14.00       8.743    
   15.00       7.810    
   16.00       6.979    
   17.00       6.269    
   18.00       5.692    
   19.00       5.248    
   20.00       4.930    
   21.00       4.722    
   22.00       4.605    
   23.00       4.553    
   24.00       4.541    
   25.00       4.544    
   26.00       4.541    
   27.00       4.512    
   28.00       4.444    
   29.00       4.331    
   30.00       4.170    
   31.00       3.962    
   32.00       3.715    
   33.00       3.437    
   34.00       3.139    
   35.00       2.832    
   36.00       2.527    
   37.00       2.234    
   38.00       1.961    
   39.00       1.713    
   40.00       1.496    
   41.00       1.311    
   42.00       1.158    
   43.00       1.034    
   44.00      0.9385    
   45.00      0.8664    
   46.00      0.8137    
   47.00      0.7763    
   48.00      0.7501    
   49.00      0.7313    
   50.00      0.7169    
   51.00      0.7043    
   52.00      0.6917    
   53.00      0.6780    
   54.00      0.6625    
   55.00      0.6450    
   56.00      0.6258    
   57.00      0.6054    
   58.00      0.5842    
   59.00      0.5630    
   60.00      0.5423    
   61.00      0.5226    
   62.00      0.5043    
   63.00      0.4875    
   64.00      0.4724    
   65.00      0.4588    
   66.00      0.4466    
   67.00      0.4355    
   68.00      0.4252    
   69.00      0.4152    
   70.00      0.4051    
   71.00      0.3948    
   72.00      0.3839    
   73.00      0.3721    
   74.00      0.3594    
   75.00      0.3456    
   76.00      0.3308    
   77.00      0.3151    
   78.00      0.2986    
   79.00      0.2815    
   80.00      0.2640    
 END
