#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 6285 keV Jpi=3- l=5 n=1 j=9/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000      0.2173    
   1.000      0.2167    
   2.000      0.2148    
   3.000      0.2117    
   4.000      0.2076    
   5.000      0.2026    
   6.000      0.1971    
   7.000      0.1912    
   8.000      0.1854    
   9.000      0.1799    
   10.00      0.1752    
   11.00      0.1717    
   12.00      0.1698    
   13.00      0.1698    
   14.00      0.1720    
   15.00      0.1767    
   16.00      0.1841    
   17.00      0.1943    
   18.00      0.2074    
   19.00      0.2231    
   20.00      0.2414    
   21.00      0.2620    
   22.00      0.2845    
   23.00      0.3083    
   24.00      0.3330    
   25.00      0.3579    
   26.00      0.3824    
   27.00      0.4056    
   28.00      0.4269    
   29.00      0.4457    
   30.00      0.4611    
   31.00      0.4727    
   32.00      0.4800    
   33.00      0.4826    
   34.00      0.4803    
   35.00      0.4732    
   36.00      0.4614    
   37.00      0.4452    
   38.00      0.4251    
   39.00      0.4017    
   40.00      0.3757    
   41.00      0.3479    
   42.00      0.3189    
   43.00      0.2898    
   44.00      0.2610    
   45.00      0.2334    
   46.00      0.2076    
   47.00      0.1839    
   48.00      0.1627    
   49.00      0.1443    
   50.00      0.1288    
   51.00      0.1161    
   52.00      0.1062    
   53.00      0.9876E-01
   54.00      0.9359E-01
   55.00      0.9035E-01
   56.00      0.8867E-01
   57.00      0.8819E-01
   58.00      0.8856E-01
   59.00      0.8944E-01
   60.00      0.9054E-01
   61.00      0.9160E-01
   62.00      0.9242E-01
   63.00      0.9284E-01
   64.00      0.9276E-01
   65.00      0.9213E-01
   66.00      0.9094E-01
   67.00      0.8919E-01
   68.00      0.8694E-01
   69.00      0.8426E-01
   70.00      0.8123E-01
   71.00      0.7795E-01
   72.00      0.7450E-01
   73.00      0.7097E-01
   74.00      0.6745E-01
   75.00      0.6400E-01
   76.00      0.6068E-01
   77.00      0.5753E-01
   78.00      0.5458E-01
   79.00      0.5185E-01
   80.00      0.4935E-01
 END
