#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 8748 keV Jpi=1- l=3 n=2 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       4.938    
   1.000       4.951    
   2.000       4.988    
   3.000       5.050    
   4.000       5.133    
   5.000       5.235    
   6.000       5.351    
   7.000       5.476    
   8.000       5.603    
   9.000       5.726    
   10.00       5.836    
   11.00       5.927    
   12.00       5.994    
   13.00       6.030    
   14.00       6.031    
   15.00       5.994    
   16.00       5.915    
   17.00       5.793    
   18.00       5.627    
   19.00       5.418    
   20.00       5.170    
   21.00       4.885    
   22.00       4.570    
   23.00       4.232    
   24.00       3.880    
   25.00       3.520    
   26.00       3.162    
   27.00       2.813    
   28.00       2.481    
   29.00       2.172    
   30.00       1.890    
   31.00       1.641    
   32.00       1.425    
   33.00       1.243    
   34.00       1.095    
   35.00      0.9800    
   36.00      0.8935    
   37.00      0.8324    
   38.00      0.7922    
   39.00      0.7682    
   40.00      0.7559    
   41.00      0.7508    
   42.00      0.7491    
   43.00      0.7474    
   44.00      0.7430    
   45.00      0.7340    
   46.00      0.7191    
   47.00      0.6977    
   48.00      0.6699    
   49.00      0.6361    
   50.00      0.5972    
   51.00      0.5545    
   52.00      0.5093    
   53.00      0.4631    
   54.00      0.4171    
   55.00      0.3727    
   56.00      0.3308    
   57.00      0.2923    
   58.00      0.2578    
   59.00      0.2275    
   60.00      0.2015    
   61.00      0.1798    
   62.00      0.1619    
   63.00      0.1475    
   64.00      0.1361    
   65.00      0.1272    
   66.00      0.1203    
   67.00      0.1147    
   68.00      0.1101    
   69.00      0.1061    
   70.00      0.1024    
   71.00      0.9868E-01
   72.00      0.9486E-01
   73.00      0.9086E-01
   74.00      0.8669E-01
   75.00      0.8240E-01
   76.00      0.7808E-01
   77.00      0.7384E-01
   78.00      0.6981E-01
   79.00      0.6610E-01
   80.00      0.6280E-01
 END
