#  81 angles,  1 tensor ranks for 0=projectile
@subtitle   "39K(3He,d)40Ca 21 MeV DWBA ZR 9405 keV Jpi=2- l=3 n=1 j=5/2"                   
@legend ON
@legend x1 0.2
@legend y1 0.8
@g0 type LOGY
@yaxis ticklabel format power
@legend string   0 "Lab energy =   21.0000"
#legend string   0 "Partition=  2 Excit=  1 near/far= 1"
#  Theta       sigma       iT11        T20         T21         T22         Kyy for projectile
   0.000       2.941    
   1.000       2.947    
   2.000       2.962    
   3.000       2.986    
   4.000       3.019    
   5.000       3.059    
   6.000       3.105    
   7.000       3.153    
   8.000       3.201    
   9.000       3.246    
   10.00       3.285    
   11.00       3.316    
   12.00       3.335    
   13.00       3.340    
   14.00       3.329    
   15.00       3.301    
   16.00       3.253    
   17.00       3.185    
   18.00       3.097    
   19.00       2.989    
   20.00       2.861    
   21.00       2.716    
   22.00       2.556    
   23.00       2.385    
   24.00       2.206    
   25.00       2.023    
   26.00       1.840    
   27.00       1.661    
   28.00       1.489    
   29.00       1.327    
   30.00       1.177    
   31.00       1.043    
   32.00      0.9238    
   33.00      0.8218    
   34.00      0.7367    
   35.00      0.6678    
   36.00      0.6137    
   37.00      0.5729    
   38.00      0.5433    
   39.00      0.5227    
   40.00      0.5090    
   41.00      0.4999    
   42.00      0.4937    
   43.00      0.4884    
   44.00      0.4827    
   45.00      0.4754    
   46.00      0.4657    
   47.00      0.4529    
   48.00      0.4370    
   49.00      0.4179    
   50.00      0.3960    
   51.00      0.3718    
   52.00      0.3460    
   53.00      0.3191    
   54.00      0.2920    
   55.00      0.2652    
   56.00      0.2394    
   57.00      0.2149    
   58.00      0.1923    
   59.00      0.1718    
   60.00      0.1535    
   61.00      0.1375    
   62.00      0.1238    
   63.00      0.1122    
   64.00      0.1026    
   65.00      0.9469E-01
   66.00      0.8830E-01
   67.00      0.8314E-01
   68.00      0.7898E-01
   69.00      0.7558E-01
   70.00      0.7272E-01
   71.00      0.7025E-01
   72.00      0.6801E-01
   73.00      0.6591E-01
   74.00      0.6387E-01
   75.00      0.6185E-01
   76.00      0.5985E-01
   77.00      0.5786E-01
   78.00      0.5591E-01
   79.00      0.5402E-01
   80.00      0.5221E-01
 END
